BioProject Accession,BioProject Accession: PRJNA419062
ID,ID: 419062
,
Title,1398. Shared and unique features distinguishing follicular T helper (TFH) and regulatory (TFR) cells from peripheral lypmh node and Peyer's Patches [Agilent-084107]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA417305
ID,ID: 417305
,
Title,1399. Shared and unique features distinguishing follicular T helper (TFH) and regulatory (TFR) cells from peripheral lypmh node and Peyer's Patches [Agilent-048306]
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA417029
ID,ID: 417029
,
Title,1400. RNA-Seq of CD8+ T cells expressing different levels of Runx3 in a cell culture model of CTL differentiation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA415613
ID,ID: 415613
,
,
Title,1401. Comparative transcriptome analysis of murine macrophages infected with Brucella suis vaccine strain S2 and the virulent Brucella suis strain 1330
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA415479
ID,ID: 415479
,
Title,1402. Modeling of the Response to a Multiple Vaccination Schedule Using the Adjuvant Neisseria meningitidis Porin B
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA412385
ID,ID: 412385
,
Title,1403. Differential gene expression induced by anti-cancer agent plumbagin is mediated by androgen receptor in prostate cancer cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA412309
ID,ID: 412309
,
Title,1404. A distinct subset of CD25 negative T-follicular regulatory cells localize in the germinal centers
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJDB4935
ID,ID: 408247
,
Title,1405. Migratory CD11b+ conventional dendritic cells induce T follicular helper cell dependent antibody responses
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA407766
ID,ID: 407766
,
Title,1406. Generation of RORγt+ antigen-specific T regulatory 17 (Tr17) cells from Foxp3+ precursors in autoimmunity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA401655
ID,ID: 401655
,
Title,1407. Genome-wide analysis of genes induced in TRAMP mouse prostate tumors after Mobilan injection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA396227
ID,ID: 396227
,
Title,1408. HDACi Delivery Reprograms Tumor-infiltrating Myeloid Cells to Eliminate Antigen-loss Variants
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA396073
ID,ID: 396073
,
Title,1409. Spleen transcriptional profiling of Mus musculus BALB/c strain after DNA vaccination against influenza H5N1
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA395345
ID,ID: 395345
,
Title,1410. Altered infant T cell differentiation in infection or vaccination reduces lung tissue-resident memory generation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA395219
ID,ID: 395219
,
Title,1411. Gene expression profile of FoxP3+ CD4+ follicular regulatory T cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA394986
ID,ID: 394986
,
Title,1412. Characterizing the innate and adaptive responses of immunized mice to Bordetella pertussis infection using in vivo imaging and transcriptomics analyses
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA394758
ID,ID: 394758
,
Title,"1413. Type I IFN and not TNF, is essential for cyclic di-nucleotide-elicited CTL by a cytosolic cross-presentation pathway"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA394517
ID,ID: 394517
,
Title,1414. CXCR3 signaling is required for restricted homing of parenteral TB vaccine-induced T cells to both the lung parenchyma and airway
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA391259
ID,ID: 391259
,
Title,1415. Systems-guided forward genetic screen reveals critical role of the replication stress response protein ETAA1 in T cell clonal expansion
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA387431
ID,ID: 387431
,
Title,1416. Time-course gene expression profiles of the synovial tissues in collagen-induced arthritis
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA387267
ID,ID: 387267
,
Title,1417. BCG reprogramming of hematopoietic stem cells generates protective innate immunity against tuberculosis (RNA-Seq)
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA385677
ID,ID: 385677
,
Title,1418. Expression data from draining lymph node of mice immunized with AS01 or its components
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA384711
ID,ID: 384711
,
Title,1419. Expression microarray analysis of mycobacteria-specific CD4 T cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA384218
ID,ID: 384218
,
Title,1420. Selective induction of homeostatic Th17 cells in the murine intestine by cholera toxin interacting with the microbiota
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA382350
ID,ID: 382350
,
Title,1421. Effect of immunization co-stimuli on transcriptome of mouse splenic IgM− B220lo CD138+ plasma cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA381006
ID,ID: 381006
,
Title,1422. Gene expression in germinal centre light zone and dark zone cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA373884
ID,ID: 373884
,
Title,1423. Gene expression in germinal centre light zone and dark zone cells of high or low affinity
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA371646
ID,ID: 371646
,
Title,1424. Gene expression analysis in naïve and vaccine (peptide vs. DC) primed pmel-1 CD8 Tcells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA371429
ID,ID: 371429
,
Title,1425. High-throughput sequencing after immunization with pep27 mutant
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA362195
ID,ID: 362195
,
Title,1426. Expression data from bone marrow derived DCs stimulated with different peptide-based nanovaccine formulations against L. infantum infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA358682
ID,ID: 358682
,
Title,1427. Memory CD4 T cells help adaptive immunity with minimal immunopathology
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA357635
ID,ID: 357635
,
Title,1428. Gene expression in the brains of different strains of laboratory mice upon intranasal infection with vaccine strain (TC83) of Venezuelan equine encephalitis virus
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA356823
ID,ID: 356823
,
Title,1429. Microarray analysis of innate immune response induced by immunization with the adjuvant QS-21 in lymph node and muscle in mice.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA356243
ID,ID: 356243
,
Title,1430. Organism-level analysis of vaccination reveals networks of protection across tissues
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA355404
ID,ID: 355404
,
Title,1431. Effect of immunization co-stimuli on transcriptome of mouse splenic IgG1+ germinal center B cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA352913
ID,ID: 352913
,
Title,1432. The molecular basis of CD4 T-cell help for the cytotoxic T-cell response
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA352860
ID,ID: 352860
,
Title,1433. Early Inhibition of Fatty Acid Synthesis Reduces Generation of Memory Precursor Effector T cells in Chronic Infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA352552
ID,ID: 352552
,
Title,1434. The Shc1 Scaffold protein simultaneously balances Stat1 and Stat3 activity in breast cancer to promote immune suppression and resistance to immunotherapy.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA352271
ID,ID: 352271
,
Title,"1435. Advax, a delta inulin microparticle, potentiates in-built adjuvant property of co-administered vaccines"
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA350829
ID,ID: 350829
,
Title,1436. Mus musculus Mtb DC transfer lung gene expression
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA349043
ID,ID: 349043
,
Title,1437. Gene expression profile analysis of germinal center B cells from conditional Crebbp knockout mice and littermate controls
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA348677
ID,ID: 348677
,
Title,1438. Next Generation Sequencing Facilitates Quantitative Analysis of IgG transcription in Wild Type and Bcl6-/- B cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJDB5073
ID,ID: 348309
,
Title,1439. Organism-level analysis of vaccination reveals networks of protection across tissues
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA345545
ID,ID: 345545
,
Title,1440. Gene expression profile analysis of CD8+ T cells isolated from splenic red and white pulp upon LCMV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA345195
ID,ID: 345195
,
Title,1441. Dynamic equilibrium of lung Trm dictates waning immunity after IAV infection
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA343118
ID,ID: 343118
,
Title,1442. Transcriptomic profiling of mice receiving immunoprophylactic and immunotherapeutic hypoallergen-encoding DNA vaccine
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA342672
ID,ID: 342672
,
Title,1443. Gene profiling of naive and Listeria monocytogenes-induced memory CD8 T lymphocytes in homeostatic condition and after stimulation.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA342338
ID,ID: 342338
,
Title,1444. RNA-Seq data of CD4+ T cells from mice with Type-A vs Type-B EAE
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA339814
ID,ID: 339814
,
Title,1445. Critical roles of mTORC1 and mTORC2 kinase signaling and glucose metabolism in follicular helper T cell differentiation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338784
ID,ID: 338784
,
Title,1446. Inhibition of Tumor Growth and Metastasis by EMMPRIN Multiple Antigenic Peptide (MAP) Vaccination Is Mediated by Immune Modulation
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338459
ID,ID: 338459
,
Title,1447. Mus musculus strain:C57BL/6 | breed:C57BL/6 Transcriptome or Gene expression
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338453
ID,ID: 338453
,
Title,1448. Molecular signatures of clinically tested vaccine adjuvants
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338195
ID,ID: 338195
,
Title,1449. Exogenous remodeling of the lung macrophage microenvironment protects against infectious consequences of bone marrow ablative chemotherapy
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338187
ID,ID: 338187
,
Title,1450. Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and Bcl6-/- helper T cell Transcriptomes
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA338161
ID,ID: 338161
,
,
Title,1451. Antitumor therapeutic vaccination induces immunosuppressive dendritic cells
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA335803
ID,ID: 335803
,
Title,1452. rSm-p80 Mice Vaccination Time Points
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA331192
ID,ID: 331192
,
Title,1453. Mus musculus breed:C57/BL6 Transcriptome or Gene expression
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA329670
ID,ID: 329670
,
Title,1454. Host Transcriptomic responses to pneumonic plague reveal that Yersinia pestis inhibits both the initial adaptive and innate immune responses in mice
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA328937
ID,ID: 328937
,
Title,1455. rSm-p80 Vaccination Time Points
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA328505
ID,ID: 328505
,
Title,1456. A comparison of the intestinal phenotype and transcriptome profile analysis in the oral-fed mice with substances to affect the intestinal homeostasis
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA327993
ID,ID: 327993
,
Title,1457. Comparison of gene expression changes in TSA tumors following different radiation regimens.
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA327399
ID,ID: 327399
,
Title,1458. Effect of vaccine administration routes on responses to a Bordetella pertussis outer membrane vesicle vaccine - lymph nodes
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA326478
ID,ID: 326478
,
Title,1459. Effect of vaccine administration routes on responses to a Bordetella pertussis outer membrane vesicle vaccine - lung
Organism,Organism: Mus musculus (Taxonomy ID 10090)
BioProject Accession,BioProject Accession: PRJNA326474
ID,ID: 326474
,
Title,1460. Immunization with Attenuated Equine Herpesvirus 1 Strain KyA Induces Innate Immune Responses that Protect Mice from Lethal Challenge
