"","id","module_title","composite_name","module_size_4","module_category","annotation_level","web_link","symbol","top_matched_pathway_in_kegg_pid_and_biocarta","jaccard_index_10","enrichment_p_value_11","pathway_size","overlap_size_13","top_matched_chaussabel_module","jaccard_index_15","enrichment_p_value_16","module_size_17","overlap_size_18","top_matched_transcription_factor","jaccard_index_20","enrichment_p_value_21","gene_set_size","overlap_size_23","top_matched_gene_ontology_terms_number_of_matched_genes","btm","group","subgroup"
"815","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","TOPBP1","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"816","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","RFC5","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"817","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","TIMELESS","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"818","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","DNMT1","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"819","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","H2AFX","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"820","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","KIF4A","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"821","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","PRKDC","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"822","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","MCM4","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"823","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","DTYMK","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"824","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","MCM2","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"825","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","ZWINT","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"826","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","RNASEH2A","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"827","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","MCM3","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"828","M4.8","cell division - E2F transcription network","cell division - E2F transcription network (M4.8)",19,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.8.htm","RANBP1","KEGG_DNA_REPLICATION",0.12,3.12e-13,36,6,NA,NA,NA,NA,NA,"E2F_01",0.21,9.88e-31,56,13,"nucleus (18), protein binding (17), DNA binding (11)","M4.8","CELL CYCLE","CELL CYCLE"
"829","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","RBBP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"830","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","CCDC99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"831","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","CENPF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"832","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","CENPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"833","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","MASTL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"834","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","PLK4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"835","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","ZNF367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"836","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","KIF14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"837","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","EZH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"838","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","RAD51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"839","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","NCAPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"840","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","GMNN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"841","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","TRIP13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"842","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","RRM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"843","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","CDC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"844","M4.9","mitotic cell cycle in stimulated CD4 T cells","mitotic cell cycle in stimulated CD4 T cells (M4.9)",16,"biological process","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.9.htm","DONSON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E2F_Q3",0.03,1.2e-09,166,6,"nucleus (14), protein binding (10), cytoplasm (10)","M4.9","T CELLS","T CELLS"
"845","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","BRCA1","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"846","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","CCNB2","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"847","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","CCNB1","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"848","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","DTL","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"849","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","CCNE2","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"850","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","CDC25A","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"851","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","CCNE1","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
"852","M4.10","cell cycle (II)","cell cycle (II) (M4.10)",14,"biological process","complete","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M4.10.htm","GINS2","KEGG_P53_SIGNALING_PATHWAY",0.12,3.09e-20,69,9,"[Chaussabel.v2]M3.3",0.11,2.48e-13,49,6,NA,NA,NA,NA,NA,"protein binding (12), nucleus (11), cytoplasm (10)","M4.10","CELL CYCLE","CELL CYCLE"
