hgnc_symbol,treatment,pathogen,timepoint_comparison,status_original,rank_mouse,rank_human,sign_mouse,sign_concordant,mean_log2fc_mouse,mean_log2fc_human,pred_shared,pred_rank,pred_direction
APMAP,Injury,Trauma,Day 7-Day 3,Not LEG,2.1626856036152353,98.6120077469335,-1,FALSE,-0.022018508686890037,2.082892176091569,NA,62.136034732162166,0.7277666666666671
APOE,Injury,Trauma,Day 7-Day 3,Not LEG,93.28599096191091,7.4241446094254355,-1,FALSE,-1.4185124741363957,0.47969155999678836,NA,47.77879954641622,0.6369333333333336
APOLD1,Injury,Trauma,Day 7-Day 3,Not LEG,98.77340219496449,72.78889606197548,1,FALSE,2.034760439872139,-1.11313562870542,NA,61.86642556278259,0.22676666666666673
APOO,Injury,Trauma,Day 7-Day 3,Not LEG,20.367979341510654,19.593285990961913,1,FALSE,0.22072306608820824,-0.6010418950072038,NA,35.68617631946736,0.5728666666666667
APOOL,Injury,Trauma,Day 7-Day 3,Not LEG,18.205293737895417,46.1265332472563,-1,TRUE,-0.27315956348686043,-0.9030079432288507,NA,28.261106356472382,0.6412666666666668
APPBP2,Injury,Trauma,Day 7-Day 3,Not LEG,36.249193027759844,6.8431245965138805,-1,TRUE,-0.33054076120501286,-0.5301298057080746,NA,42.20281693115334,0.7664428571428573
APPL1,Injury,Trauma,Day 7-Day 3,Not LEG,87.37895416397676,37.475790832795354,-1,TRUE,-0.8573457859127203,-0.8281609964149781,NA,41.1004916124791,0.7420053113553113
ARAF,Injury,Trauma,Day 7-Day 3,Not LEG,28.405422853453842,34.08650742414461,-1,FALSE,-0.26457214788906214,0.816827943183148,NA,41.26689240006914,0.7513666666666665
ARAP2,Injury,Trauma,Day 7-Day 3,Not LEG,78.53453841187863,51.581665590703686,-1,TRUE,-0.7266146177075061,-1.055526266852933,NA,42.52391794532384,0.7969666666666667
AREL1,Injury,Trauma,Day 7-Day 3,Not LEG,3.227888960619755,42.41446094254358,-1,FALSE,-0.027065231684490598,0.942977528202821,NA,54.90063704804365,0.6896666666666669
ARF1,Injury,Trauma,Day 7-Day 3,Not LEG,51.61394448030988,71.82052937378954,1,TRUE,0.586878734032882,1.1633484370083416,NA,33.005360537384284,0.8717428571428572
ARF5,Injury,Trauma,Day 7-Day 3,Not LEG,53.324725629438355,76.1781794706262,1,TRUE,0.6309139043576284,1.5010875707963356,NA,36.51831827369994,0.8046397435897436
ARF6,Injury,Trauma,Day 7-Day 3,Not LEG,51.83989670755326,53.16333118140736,1,FALSE,0.36459152472691336,-0.7456442702827273,NA,16.05289016298116,0.2876
ARFGEF2,Injury,Trauma,Day 7-Day 3,Not LEG,92.0593931568754,74.24144609425436,-1,TRUE,-1.0067442750540234,-1.2453822127613368,NA,43.90109042653056,0.8584666666666667
ARFIP1,Injury,Trauma,Day 7-Day 3,Not LEG,27.049709489993546,23.854099418979988,-1,TRUE,-0.2267823023440254,-0.8601719344702552,NA,43.957405316406664,0.8030999999999999
ARGLU1,Injury,Trauma,Day 7-Day 3,Not LEG,49.806326662362814,56.77856681730149,-1,TRUE,-0.3459424630838601,-0.7400948564501286,NA,33.40251938365775,0.8507999999999999
ARHGAP17,Injury,Trauma,Day 7-Day 3,Not LEG,78.85732730794061,35.76500968366688,-1,TRUE,-0.8889880559737691,-0.6636219377963819,NA,56.17564858433824,0.9640000000000001
ARHGAP24,Injury,Trauma,Day 7-Day 3,Not LEG,51.00064557779213,31.116849580374435,-1,FALSE,-0.8423814333784785,0.8102683682107132,NA,61.40948058830287,0.7629666666666667
ARHGAP5,Injury,Trauma,Day 7-Day 3,Not LEG,32.47256294383473,97.74047772756617,-1,TRUE,-0.509807772927366,-2.0002177207825267,NA,53.40647107469898,0.6119999999999997
ARHGEF11,Injury,Trauma,Day 7-Day 3,Not LEG,31.245965138799225,26.500968366688188,-1,FALSE,-0.37538752030167366,0.6867565113936003,NA,40.86135340218548,0.677033333333333
ARHGEF17,Injury,Trauma,Day 7-Day 3,Not LEG,30.664945125887673,0.6778566817301485,1,TRUE,0.5653207980721149,0.4116475804797064,NA,47.53288252398331,0.45886666666666676
ARHGEF18,Injury,Trauma,Day 7-Day 3,Not LEG,30.2453195610071,25.726275016139443,-1,TRUE,-0.22396218921417876,-0.6876610812333368,NA,51.93374932018078,0.9584
ARHGEF3,Injury,Trauma,Day 7-Day 3,Not LEG,57.133634602969664,92.2530664945126,-1,TRUE,-0.561646455898881,-1.5060316720587572,NA,73.81033686704608,0.9259095238095241
ARHGEF6,Injury,Trauma,Day 7-Day 3,Not LEG,73.85409941897998,24.080051646223367,-1,TRUE,-0.6570246790890746,-0.6266541080465462,NA,42.04880031123701,0.8745333333333334
ARHGEF9,Injury,Trauma,Day 7-Day 3,Not LEG,48.7734021949645,40.15493867010974,-1,TRUE,-0.8698041071662264,-0.716664721245067,NA,45.46423422085839,0.6614142857142857
ARID1B,Injury,Trauma,Day 7-Day 3,Not LEG,70.69076823757263,76.92059393156876,-1,TRUE,-0.5851488930929332,-1.2583445993109685,NA,55.693158822116324,0.8801666666666668
ARID2,Injury,Trauma,Day 7-Day 3,Not LEG,14.428663653970302,27.75984506132989,-1,TRUE,-0.11682667985270356,-0.6695474386663558,NA,32.82844622475726,0.8365000000000001
ARID3A,Injury,Trauma,Day 7-Day 3,Not LEG,25.403486120077467,42.834086507424146,1,TRUE,0.27213019233654556,0.7505795265326434,NA,46.005303697891364,0.5859999999999999
ARIH1,Injury,Trauma,Day 7-Day 3,Not LEG,7.456423499031634,41.058747579083274,-1,TRUE,-0.0715752397731304,-0.6818625565591949,NA,37.68867343008098,0.7627333333333332
ARIH2,Injury,Trauma,Day 7-Day 3,Not LEG,80.92317624273726,15.719819238218205,1,FALSE,0.6431109776499326,-0.5985659232377438,NA,40.20292989163226,0.7558666666666667
ARL1,Injury,Trauma,Day 7-Day 3,Not LEG,27.566171723692705,71.53001936733376,-1,TRUE,-0.2606274450513535,-0.9715849555506981,NA,51.33757289945404,0.6058
ARL13B,Injury,Trauma,Day 7-Day 3,Not LEG,55.810200129115564,45.02905100064557,-1,TRUE,-0.6671884916051827,-0.9393102757486709,NA,48.62667543809096,0.7814666666666666
ARL14EP,Injury,Trauma,Day 7-Day 3,Not LEG,24.499677211103936,92.47901872175596,-1,TRUE,-0.21500132668471927,-1.5383186183252646,NA,69.9271487212238,0.8081999999999999
ARL16,Injury,Trauma,Day 7-Day 3,Not LEG,4.809554551323434,7.327307940606843,1,TRUE,0.0671008045183461,0.5784882033920749,NA,47.000361639131235,0.282332967032967
ARL5A,Injury,Trauma,Day 7-Day 3,Not LEG,66.39767591994836,40.21949644932214,-1,TRUE,-0.5380480163513806,-0.8085279602774014,NA,44.033057052287056,0.8559333333333334
ARL5B,Injury,Trauma,Day 7-Day 3,Not LEG,52.09812782440284,30.116204002582307,-1,TRUE,-0.6612159719447739,-0.7648219981990461,NA,42.87979482822172,0.6675666666666669
ARL6IP4,Injury,Trauma,Day 7-Day 3,Not LEG,65.00968366688186,21.174951581665592,-1,FALSE,-0.6346556537496841,0.8190874511429893,NA,44.22118787909974,0.693320634920635
ARL8A,Injury,Trauma,Day 7-Day 3,Not LEG,88.02453195610072,51.2911555842479,-1,FALSE,-0.9143167612260754,0.7682399663371604,NA,56.76676708856018,0.2955666666666668
ARMC7,Injury,Trauma,Day 7-Day 3,Not LEG,44.38347320852163,14.75145255003228,-1,FALSE,-0.4887810723244579,0.5752780980020691,NA,42.304760632802136,0.7739
ARMCX2,Injury,Trauma,Day 7-Day 3,Not LEG,60.91026468689476,82.05293737895416,-1,TRUE,-0.6482314203448478,-1.2338392843177455,NA,51.98558906241848,0.7008666666666669
ARMCX3,Injury,Trauma,Day 7-Day 3,Not LEG,56.48805681084571,12.62104583602324,1,FALSE,0.6985984629667765,-0.6554977198897465,NA,40.105127100121116,0.906526086956522
ARMCX5,Injury,Trauma,Day 7-Day 3,Not LEG,33.95739186571982,89.6061975468044,1,FALSE,0.49749275041109975,-1.4261319496263178,NA,62.38717135117142,0.6143999999999998
ARMCX6,Injury,Trauma,Day 7-Day 3,Not LEG,9.845061329890251,19.528728211749517,-1,TRUE,-0.1795588685121965,-0.6823858559276577,NA,48.40531120456724,0.7414
ARPC1A,Injury,Trauma,Day 7-Day 3,Not LEG,11.103938024531956,61.71723692704971,1,TRUE,0.10934027482725917,0.8762968397363498,NA,34.60390032589377,0.9033435472739827
ARPC1B,Injury,Trauma,Day 7-Day 3,Not LEG,10.39380245319561,73.75726275016139,1,TRUE,0.09572733567599556,1.0515810312631615,NA,39.87956481345093,0.8320666666666668
ARPC2,Injury,Trauma,Day 7-Day 3,Not LEG,72.72433828276307,27.85668173014848,1,TRUE,0.503816570859442,0.5731228457624242,NA,37.61146601737526,0.9274285714285716
ARPC3,Injury,Trauma,Day 7-Day 3,Not LEG,70.43253712072305,56.29438347320852,1,TRUE,0.4947760062997588,0.7629058436706933,NA,31.91376025034914,0.7832666666666668
ARPC4,Injury,Trauma,Day 7-Day 3,Not LEG,38.734667527437054,56.26210458360232,1,TRUE,0.2565356914233572,1.0647639416048325,NA,44.34582550781309,0.6278333333333331
ARPP19,Injury,Trauma,Day 7-Day 3,Not LEG,47.15945771465462,18.14073595868302,-1,TRUE,-0.40122631947605214,-0.6383537342441841,NA,43.729260245120095,0.6637424242424242
ARRDC1,Injury,Trauma,Day 7-Day 3,Not LEG,51.775338928340865,63.04067140090381,-1,FALSE,-0.492351890896483,1.241943454984555,NA,50.35982474890442,0.8208095238095237
ARSA,Injury,Trauma,Day 7-Day 3,Not LEG,39.89670755326017,28.59909619109103,-1,FALSE,-0.42764909617362257,0.9318663245337335,NA,43.64607375823399,0.7122666666666665
ARV1,Injury,Trauma,Day 7-Day 3,Not LEG,64.94512588766946,29.115558424790187,-1,TRUE,-0.9723337558856384,-0.7203670647404312,NA,34.815534742443234,0.9221800865800864
ASB13,Injury,Trauma,Day 7-Day 3,Not LEG,52.00129115558425,33.31181407359587,-1,TRUE,-0.5875235968784471,-0.7320163446039571,NA,44.705730910546414,0.7419000000000001
ASCC2,Injury,Trauma,Day 7-Day 3,Not LEG,62.81471917366043,25.177533892834088,-1,FALSE,-0.5725171202018906,0.8769093639071994,NA,63.36008618602369,0.8380333333333332
ASCC3,Injury,Trauma,Day 7-Day 3,Not LEG,51.19431891542931,22.659780503550678,-1,TRUE,-0.45291675142263443,-0.8304912515655065,NA,39.725229255410895,0.7258285714285713
ASF1A,Injury,Trauma,Day 7-Day 3,Not LEG,57.26275016139445,89.28340865074242,-1,TRUE,-0.5358900429979983,-1.5280766880714638,NA,62.10078070857712,0.8048333333333331
ASH1L,Injury,Trauma,Day 7-Day 3,Not LEG,78.8896061975468,62.16914138153648,-1,TRUE,-0.73382288390974,-0.9117491834691105,NA,44.55460514704186,0.6303428571428571
ASPH,Injury,Trauma,Day 7-Day 3,Not LEG,65.10652033570045,35.4422207876049,-1,FALSE,-1.0836110021255614,1.071008223029133,NA,72.59942108071395,0.7223333333333333
ASTE1,Injury,Trauma,Day 7-Day 3,Not LEG,93.25371207230472,75.98450613298903,-1,TRUE,-1.687986451216557,-1.0931878179593326,NA,47.773946421248574,0.7799272727272725
ASXL1,Injury,Trauma,Day 7-Day 3,Not LEG,45.02905100064557,32.11749515816656,-1,TRUE,-0.3858316289196271,-0.6360961133236414,NA,63.87426973563432,0.9499000000000001
ATAD1,Injury,Trauma,Day 7-Day 3,Not LEG,47.417688831504194,59.52227243382827,-1,TRUE,-0.40210145718541135,-0.906261505213859,NA,43.02987915170224,0.5993666666666667
ATAD2B,Injury,Trauma,Day 7-Day 3,Not LEG,43.092317624273726,16.55907036797934,-1,TRUE,-0.3104243000745175,-0.6241964986111785,NA,32.787927560905786,0.27956666666666674
ATF2,Injury,Trauma,Day 7-Day 3,Not LEG,89.83214977404778,33.505487411233055,-1,TRUE,-0.7754523192065257,-0.7647919224058692,NA,44.477584678243396,0.6983666666666667
ATF4,Injury,Trauma,Day 7-Day 3,Not LEG,15.493867010974821,25.693996126533246,1,TRUE,0.1233259330626062,0.7276848055442962,NA,41.89577647084197,0.5168619047619047
ATF5,Injury,Trauma,Day 7-Day 3,Not LEG,98.547449967721107,0.38734667527437056,1,TRUE,1.883517639698657,0.38055997851255574,NA,45.200854485548696,0.48266666666666674
ATG14,Injury,Trauma,Day 7-Day 3,Not LEG,20.852162685603616,65.36475145255002,1,FALSE,0.2605387997534532,-1.0310739503095157,NA,48.77836910217127,0.6668333333333332
ATG16L2,Injury,Trauma,Day 7-Day 3,Not LEG,30.82633957391866,50.74241446094254,-1,FALSE,-0.47351263063062454,1.1199982832985036,NA,51.093770175661135,0.8757666666666667
ATG2B,Injury,Trauma,Day 7-Day 3,Not LEG,86.21691413815364,17.688831504196255,-1,TRUE,-1.3481797497611847,-0.6176984734060134,NA,48.23917160094547,0.8264116883116887
ATG7,Injury,Trauma,Day 7-Day 3,Not LEG,49.48353776630084,80.69722401549386,-1,FALSE,-0.8118734468595576,1.1711441988780606,NA,53.45582119082881,0.3279666666666668
ATG9A,Injury,Trauma,Day 7-Day 3,Not LEG,79.30923176242737,59.78050355067786,1,TRUE,0.7237829957015531,0.9028052984285782,NA,44.9697568232637,0.805404761904762
ATIC,Injury,Trauma,Day 7-Day 3,Not LEG,83.69916074887024,60.65203357004519,-1,TRUE,-0.8765142207846601,-1.122058412979177,NA,62.03877791553644,0.9770000000000002
ATL2,Injury,Trauma,Day 7-Day 3,Not LEG,86.89477081988379,62.45965138799225,-1,TRUE,-0.8754066544293018,-1.0148584276543469,NA,53.42162714781457,0.7211666666666667
ATM,Injury,Trauma,Day 7-Day 3,Not LEG,61.329890251775346,88.86378308586185,-1,TRUE,-0.8527932601367079,-1.4353339148309967,NA,61.64372545367345,0.9506999999999999
ATMIN,Injury,Trauma,Day 7-Day 3,Not LEG,52.84054228534538,36.44286636539703,1,FALSE,0.7774789845950103,-0.7122515526600837,NA,36.75966960501826,0.3826444444444445
ATOX1,Injury,Trauma,Day 7-Day 3,Not LEG,90.7036797934151,71.14267269205939,1,TRUE,1.0141031895829702,1.0044592096553426,NA,54.97727838260194,0.8514666666666667
ATP10A,Injury,Trauma,Day 7-Day 3,Not LEG,30.600387346675273,89.47708198837961,-1,TRUE,-0.34919077473223403,-1.277529083439473,NA,59.43862596383016,0.8698904761904762
ATP11C,Injury,Trauma,Day 7-Day 3,Not LEG,43.93156875403486,69.56100710135571,-1,TRUE,-0.42424024052514575,-1.0222004023292404,NA,47.10743589329546,0.8032000000000001
ATP2B1,Injury,Trauma,Day 7-Day 3,Not LEG,0.7101355713363461,48.12782440284054,1,FALSE,0.007435878946708385,-1.088695412554439,NA,46.85593828074413,0.6473000000000001
ATP2C2,Injury,Trauma,Day 7-Day 3,Not LEG,14.105874757908326,18.398967075532603,-1,FALSE,-0.24349561025270372,0.748569529619957,NA,44.83668205413965,0.6956333333333332
ATP6AP1,Injury,Trauma,Day 7-Day 3,Not LEG,33.763718528082634,62.265978050355066,1,TRUE,0.2606123921022512,1.1426544796445972,NA,48.92124691894368,0.7737333333333335
ATP6V0A1,Injury,Trauma,Day 7-Day 3,Not LEG,82.9244673983215,54.29309231762427,1,TRUE,0.9729668384307786,0.7486855223313329,NA,40.015425739963945,0.7807333333333334
ATP6V0A2,Injury,Trauma,Day 7-Day 3,Not LEG,1.2588766946417043,18.818592640413172,-1,TRUE,-0.011973609339259284,-0.7137314340967342,NA,47.183112677571685,0.8432333333333335
ATP6V0B,Injury,Trauma,Day 7-Day 3,Not LEG,53.195610071013554,71.69141381536474,-1,FALSE,-0.4847410294782275,1.0716545984590402,NA,28.770444398505646,0.7141999999999996
ATP6V0C,Injury,Trauma,Day 7-Day 3,Not LEG,67.10781149128469,76.11362169141381,1,TRUE,0.5996352616833143,1.2076317612157892,NA,55.145981866562174,0.8103000000000002
ATP6V0D1,Injury,Trauma,Day 7-Day 3,Not LEG,96.19109102646868,95.93285990961911,1,TRUE,1.0328088955052834,1.9551416041414171,NA,56.070784868023104,0.8629333333333331
ATP6V1B2,Injury,Trauma,Day 7-Day 3,Not LEG,11.749515816655908,44.48030987734022,1,TRUE,0.1227317030585926,0.7872668261221998,NA,43.921242389367734,0.6877333333333333
ATP6V1C1,Injury,Trauma,Day 7-Day 3,Not LEG,5.874757908327954,74.9838605551969,-1,FALSE,-0.0560189807348106,1.4840349371301182,NA,91.00183089581982,0.4060309523809523
ATP6V1F,Injury,Trauma,Day 7-Day 3,Not LEG,72.82117495158167,28.79276952872821,1,TRUE,0.5782601160261382,0.7050899887903226,NA,49.98759034183099,0.6609424242424244
ATP8B2,Injury,Trauma,Day 7-Day 3,Not LEG,69.91607488702388,55.003227888960616,-1,TRUE,-0.6656080433671896,-1.28414995690063,NA,53.99265963204148,0.9805000000000001
ATP9A,Injury,Trauma,Day 7-Day 3,Not LEG,12.524209167204647,63.686249193027756,-1,FALSE,-0.2012485983990624,1.5818302597311242,NA,73.34857044521276,0.8221186868686868
ATR,Injury,Trauma,Day 7-Day 3,Not LEG,40.47772756617172,90.7682375726275,-1,TRUE,-0.4208936588968122,-1.535140753948907,NA,44.612453140241605,0.9627333333333333
ATRX,Injury,Trauma,Day 7-Day 3,Not LEG,13.008392511297611,9.102646868947708,-1,TRUE,-0.10831909397159123,-0.5997557407682805,NA,43.428439931197786,0.7104666666666667
ATXN1,Injury,Trauma,Day 7-Day 3,Not LEG,44.06068431245965,16.139444803098772,-1,FALSE,-0.41001802515588714,0.631276265243744,NA,41.9430878201759,0.8016333333333333
ATXN10,Injury,Trauma,Day 7-Day 3,Not LEG,77.75984506132988,13.653970303421561,1,FALSE,0.7745208091186075,-0.6452817178384871,NA,35.83098593819598,0.0434
ATXN1L,Injury,Trauma,Day 7-Day 3,Not LEG,82.89218850871531,30.890897353131052,-1,TRUE,-0.7679817954695753,-0.7348852830752524,NA,48.53587104154369,0.7655761904761903
ATXN2L,Injury,Trauma,Day 7-Day 3,Not LEG,1.8076178179470628,17.947062621045838,1,TRUE,0.016464051730512352,0.6056519097761011,NA,40.192206107520015,0.5210999999999999
ATXN3,Injury,Trauma,Day 7-Day 3,Not LEG,19.916074887023886,53.64751452550033,-1,TRUE,-0.14803731817672983,-0.8536606971547904,NA,41.93074688348061,0.8073476190476191
ATXN7L1,Injury,Trauma,Day 7-Day 3,Not LEG,96.22336991607489,69.23821820529373,1,FALSE,1.5120954809163756,-1.2018453396418707,NA,60.84367187686044,0.6160666666666667
ATXN7L3,Injury,Trauma,Day 7-Day 3,Not LEG,33.31181407359587,39.477081988379595,-1,FALSE,-0.2811871894510851,0.7837189054011771,NA,39.195929287038275,0.5661333333333335
AURKAIP1,Injury,Trauma,Day 7-Day 3,Not LEG,19.62556488056811,50.87153001936734,1,TRUE,0.1831866513046556,0.8731551520871479,NA,43.52493305179834,0.7129333333333334
AUTS2,Injury,Trauma,Day 7-Day 3,Not LEG,5.39057456423499,98.74112330535829,1,FALSE,0.11644050944109896,-2.523393001427196,NA,78.76285982116863,0.27779999999999994
AVPR1A,Injury,Trauma,Day 7-Day 3,Not LEG,80.56810845706907,3.0342156229825696,1,TRUE,1.6123087406525105,0.48347385139225674,NA,58.3304083927761,0.7229259018759017
B3GALNT2,Injury,Trauma,Day 7-Day 3,Not LEG,48.28921885087153,42.80180761781795,-1,TRUE,-0.5451260043655068,-1.0309979409969174,NA,41.166152296677886,0.7603666666666665
B3GALT4,Injury,Trauma,Day 7-Day 3,Not LEG,10.103292446739832,34.73208521626856,-1,FALSE,-0.12316380527568516,0.69797362964366,NA,26.890405597400008,0.4028833333333333
B3GAT1,Injury,Trauma,Day 7-Day 3,Not LEG,31.43963847643641,0.7746933505487411,-1,TRUE,-0.5811410911890986,-0.45184942952084617,NA,40.575281223936855,0.6956000000000001
B4GALT5,Injury,Trauma,Day 7-Day 3,Not LEG,60.81342801807617,92.44673983214977,-1,FALSE,-0.6032193261811205,1.5547812372541792,NA,72.40187460604103,0.7041
B9D2,Injury,Trauma,Day 7-Day 3,Not LEG,28.469980632666235,73.24080051646223,-1,FALSE,-0.3269722908714163,1.0543233408247659,NA,37.79949951870871,0.862733760683761
BACH2,Injury,Trauma,Day 7-Day 3,Not LEG,87.70174306003874,78.59909619109102,-1,TRUE,-0.879817275842127,-1.307542091576234,NA,64.89836540953523,0.9799333333333335
BAD,Injury,Trauma,Day 7-Day 3,Not LEG,68.10845706907682,71.20723047127179,-1,FALSE,-0.7546432525974289,1.057336929991851,NA,23.950417490148467,0.8215555555555558
BAG1,Injury,Trauma,Day 7-Day 3,Not LEG,99.67721110393802,15.7843770174306,1,TRUE,1.7446787771099466,0.6706041093762574,NA,54.56856920478991,0.29640000000000005
BAG3,Injury,Trauma,Day 7-Day 3,Not LEG,32.11749515816656,68.3344092963202,-1,TRUE,-0.3952024783532755,-1.1196549251794639,NA,57.471969388498955,0.6203666666666666
BAG5,Injury,Trauma,Day 7-Day 3,Not LEG,64.78373143963849,43.996126533247256,-1,TRUE,-0.8644126861467809,-0.7370063714581496,NA,29.762847497895713,0.8916666666666667
BAMBI,Injury,Trauma,Day 7-Day 3,Not LEG,96.93350548741122,49.386701097482245,-1,FALSE,-2.233119120816783,0.9914070153559882,NA,55.19277399331687,0.6670380952380951
BATF,Injury,Trauma,Day 7-Day 3,Not LEG,62.23369916074887,73.59586830213041,1,TRUE,1.084541517401802,1.1710294662406233,NA,69.04610890833672,0.9567333333333334
BAX,Injury,Trauma,Day 7-Day 3,Not LEG,14.493221433182699,79.1155584247902,-1,FALSE,-0.12583488480403382,1.6751012076345124,NA,40.710537387823834,0.7762333333333333
BAZ1A,Injury,Trauma,Day 7-Day 3,Not LEG,85.63589412524209,7.133634602969657,-1,FALSE,-0.7719304303478864,0.5901571988260068,NA,60.297610175845655,0.22421428571428573
BAZ1B,Injury,Trauma,Day 7-Day 3,Not LEG,80.98773402194965,11.555842479018722,-1,TRUE,-0.7095222001658961,-0.5853013830419513,NA,32.971747824281955,0.9853000000000001
BBS10,Injury,Trauma,Day 7-Day 3,Not LEG,83.34409296320206,49.77404777275662,-1,TRUE,-1.4832480556699768,-1.0267371501384663,NA,49.629711092649046,0.8767999999999998
BBS2,Injury,Trauma,Day 7-Day 3,Not LEG,84.76436410587476,93.80245319561007,-1,TRUE,-1.2533828818442903,-1.5712259689123496,NA,55.17061548459317,0.8919282051282053
BBS4,Injury,Trauma,Day 7-Day 3,Not LEG,48.61200774693351,70.59393156875403,-1,TRUE,-0.5842589286234157,-0.983238626371493,NA,43.91253493594016,0.9533666666666667
BBX,Injury,Trauma,Day 7-Day 3,Not LEG,60.65203357004519,91.09102646868948,-1,TRUE,-0.5258186543332837,-1.5452570575785307,NA,47.32337691077488,0.9148666666666669
BCAP31,Injury,Trauma,Day 7-Day 3,Not LEG,80.82633957391866,69.46417043253712,1,TRUE,0.6637795761952532,1.2034930091733553,NA,47.86447862709887,0.5463
BCAS2,Injury,Trauma,Day 7-Day 3,Not LEG,1.129761136216914,14.59005810200129,-1,TRUE,-0.014533784976912045,-0.5599738922830277,NA,35.33274636817186,0.8831333333333334
BCCIP,Injury,Trauma,Day 7-Day 3,Not LEG,49.77404777275662,81.6655907036798,-1,TRUE,-0.43856177298448884,-1.2489103267151997,NA,45.269011889354914,0.5446095238095237
BCKDHB,Injury,Trauma,Day 7-Day 3,Not LEG,19.431891542930924,0.06455777921239508,-1,TRUE,-0.3139529338296496,-0.3776783929329284,NA,40.96667132877731,0.7983333333333332
BCKDK,Injury,Trauma,Day 7-Day 3,Not LEG,52.42091672046482,29.72885732730794,1,TRUE,0.6324897121350075,0.7666958031043314,NA,49.27753268409308,0.5098333333333335
